date_pacific_tz,beer_name,beer_style,brewery_name,brewery_place,brewery_type,rating,beer_avg_rating,brewery_avg_rating,beer_abv,beer_ibu,beer_total_checkins,brewery_total_checkins,venue_name,venue_type,venue_place,venue_lat,venue_lon,venue_total_checkins,checkin_id,beer_url,brewery_url,venue_url,brewery_lat,brewery_lon,venue_timezone,date_local_tz
2015-12-02 20:41:34-08:00,Pop Gun Pilsner,Pilsner - German,Speakeasy Ales & Lagers,"San Francisco, CA United States",Micro Brewery,4.25,3.43,3.64,4.7,32.0,3627.0,325622.0,Club Mallard,Bar,"752 San Pablo Ave Albany, CA",37.8924,-122.3,,251530524,https://untappd.com/b/speakeasy-ales-and-lagers-pop-gun-pilsner/1083510,https://untappd.com/w/speakeasy-ales-lagers/1177,https://untappd.com/v/club-mallard/156002,37.7749295,-122.4194155,America/Los_Angeles,2015-12-02 20:41:34-08:00
2015-12-02 20:17:09-08:00,Torpedo Extra IPA,IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.76,3.7,7.2,65.0,484310.0,5060000.0,Zachary's Chicago Pizza,Pizza Place,"1853 Solano Ave Berkeley, CA",37.8916,-122.279,,251525524,https://untappd.com/b/sierra-nevada-brewing-co-torpedo-extra-ipa/4997,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/zacharys-chicago-pizza/24442,39.7284944,-121.8374777,America/Los_Angeles,2015-12-02 20:17:09-08:00
2015-11-30 15:16:50-08:00,Saint Thomas,IPA - American,Fieldwork Brewing Company,"Berkeley, CA United States",Micro Brewery,4.75,3.94,3.9,6.7,,1613.0,91283.0,Schmidt's Pub,"Pub, Comedy Club","1492 Solano Ave Albany, CA",37.8907,-122.288,,251037104,https://untappd.com/b/fieldwork-brewing-company-saint-thomas/1172964,https://untappd.com/w/fieldwork-brewing-company/184717,https://untappd.com/v/schmidts-pub/191667,37.8715926,-122.272747,America/Los_Angeles,2015-11-30 15:16:50-08:00
2015-11-29 20:45:54-08:00,Anchor Steam Beer,California Common,Anchor Brewing Company,"San Francisco, CA United States",Micro Brewery,3.5,3.5,3.5,4.8,35.0,223552.0,962476.0,Vesuvio Cafe,Dive Bar,"255 Columbus Ave San Francisco, CA",37.7976,-122.406,,250959858,https://untappd.com/b/anchor-brewing-company-anchor-steam-beer/6204,https://untappd.com/w/anchor-brewing-company/3891,https://untappd.com/v/vesuvio-cafe/15053,37.7749295,-122.4194155,America/Los_Angeles,2015-11-29 20:45:54-08:00
2015-11-29 19:09:54-08:00,Tsingtao 纯生,Lager - Pale,Tsingtao Brewery,China,Macro Brewery,3.0,2.68,2.83,2.5,,2685.0,136896.0,Hunan Home's Restaurant,Chinese Restaurant,"622 Jackson St San Francisco, CA",37.7962,-122.406,,250940956,https://untappd.com/b/tsingtao-brewery-tsingtao/55333,https://untappd.com/w/tsingtao-brewery/1594,https://untappd.com/v/hunan-homes-restaurant/368848,35.86166,104.195397,America/Los_Angeles,2015-11-29 19:09:54-08:00
2015-11-29 13:45:57-08:00,Stone IPA,IPA - American,Stone Brewing,"Escondido, CA United States",Micro Brewery,4.5,3.84,3.93,6.9,77.0,454557.0,5030000.0,The Bear's Lair,Gastropub,"Berkeley, CA",37.8687,-122.26,,250809633,https://untappd.com/b/stone-brewing-stone-ipa/821,https://untappd.com/w/stone-brewing/1204,https://untappd.com/v/the-bears-lair/3576898,33.1192068,-117.086421,America/Los_Angeles,2015-11-29 13:45:57-08:00
2015-11-28 16:02:24-08:00,Propaganda Pils,Pilsner - Other,Berryessa Brewing Co.,"Winters, CA United States",Micro Brewery,3.0,3.58,3.75,6.0,60.0,541.0,35221.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,250436862,https://untappd.com/b/berryessa-brewing-co-propaganda-pils/190020,https://untappd.com/w/berryessa-brewing-co/18678,https://untappd.com/v/jupiter/8683,38.5249065,-121.9708017,America/Los_Angeles,2015-11-28 16:02:24-08:00
2015-11-28 16:00:34-08:00,Red Spot,Red Ale - American Amber / Red,Jupiter,"Berkeley, CA United States",Brew Pub,3.25,3.73,3.68,6.5,50.0,984.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,250435378,https://untappd.com/b/jupiter-red-spot/25077,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2015-11-28 16:00:34-08:00
2015-11-28 15:58:03-08:00,XHP,Pale Ale - American,Jupiter,"Berkeley, CA United States",Brew Pub,4.0,3.72,3.68,5.5,48.0,942.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,250433550,https://untappd.com/b/jupiter-xhp/32986,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2015-11-28 15:58:03-08:00
2015-11-27 13:43:14-08:00,Spiral Jetty IPA,IPA - American,"Epic Brewing Co. (Utah, Colorado)","Salt Lake City, UT United States",Micro Brewery,3.25,3.53,3.75,6.6,,10842.0,547352.0,Webster Woods,Home (private),"Portland, OR",45.5252,-122.537,,249749505,https://untappd.com/b/epic-brewing-co-utah-colorado-spiral-jetty-ipa/24003,https://untappd.com/w/epic-brewing-co-utah-colorado/7216,https://untappd.com/v/webster-woods/3328409,40.7607793,-111.8910474,America/Los_Angeles,2015-11-27 13:43:14-08:00
2015-11-27 12:06:18-08:00,Citrus Mistress IPA,IPA - American,Hop Valley Brewing Company,"Eugene, OR United States",Micro Brewery,3.25,3.81,3.69,6.5,80.0,30273.0,144763.0,Webster Woods,Home (private),"Portland, OR",45.5252,-122.537,,249678054,https://untappd.com/b/hop-valley-brewing-company-citrus-mistress-ipa/301381,https://untappd.com/w/hop-valley-brewing-company/1613,https://untappd.com/v/webster-woods/3328409,44.0520691,-123.0867536,America/Los_Angeles,2015-11-27 12:06:18-08:00
2015-11-26 18:59:27-08:00,Amber Ale,Red Ale - American Amber / Red,Full Sail Brewing Company,"Hood River, OR United States",Micro Brewery,3.0,3.46,3.48,6.0,31.0,35528.0,315656.0,City of Milwaukie,"City, General Travel",OR,45.4454,-122.642,,249484201,https://untappd.com/b/full-sail-brewing-company-amber-ale/3465,https://untappd.com/w/full-sail-brewing-company/2531,https://untappd.com/v/city-of-milwaukie/206589,45.7053966,-121.5214623,America/Los_Angeles,2015-11-26 18:59:27-08:00
2015-11-26 17:41:33-08:00,Accumulation,IPA - White,New Belgium Brewing Company,"Fort Collins, CO United States",Micro Brewery,4.0,3.6,3.6,6.2,70.0,161154.0,3970000.0,City of Milwaukie,"City, General Travel",OR,45.4454,-122.642,,249446530,https://untappd.com/b/new-belgium-brewing-company-accumulation/280679,https://untappd.com/w/new-belgium-brewing-company/905,https://untappd.com/v/city-of-milwaukie/206589,40.5852602,-105.084423,America/Los_Angeles,2015-11-26 17:41:33-08:00
2015-11-25 20:58:29-08:00,Hundo,Lager - IPL (India Pale Lager),Baerlic Brewing Company,"Portland, OR United States",Micro Brewery,3.5,3.7,3.7,6.3,40.0,132.0,18383.0,Loyal Legion,"Bar, Gastropub","705 SE 6th Ave Portland, OR",45.5178,-122.66,,249078634,https://untappd.com/b/baerlic-brewing-company-hundo/1286542,https://untappd.com/w/baerlic-brewing-company/131535,https://untappd.com/v/loyal-legion/3194946,45.5230622,-122.6764816,America/Los_Angeles,2015-11-25 20:58:29-08:00
2015-11-25 20:16:00-08:00,Lunch Break ISA,IPA - Session / India Session Ale,Breakside Brewery,"Portland, OR United States",Micro Brewery,3.5,3.79,3.84,4.7,28.0,7147.0,183537.0,Loyal Legion,"Bar, Gastropub","705 SE 6th Ave Portland, OR",45.5178,-122.66,,249062028,https://untappd.com/b/breakside-brewery-lunch-break-isa/952648,https://untappd.com/w/breakside-brewery/2254,https://untappd.com/v/loyal-legion/3194946,45.5230622,-122.6764816,America/Los_Angeles,2015-11-25 20:16:00-08:00
2015-11-25 20:15:12-08:00,The Oneness No. 2 Hop Opera,IPA - Imperial / Double,Hop Valley Brewing Company,"Eugene, OR United States",Micro Brewery,4.0,3.7,3.69,7.0,,77.0,144763.0,Loyal Legion,"Bar, Gastropub","705 SE 6th Ave Portland, OR",45.5178,-122.66,,249061673,https://untappd.com/b/hop-valley-brewing-company-the-oneness-no-2-hop-opera/1306329,https://untappd.com/w/hop-valley-brewing-company/1613,https://untappd.com/v/loyal-legion/3194946,44.0520691,-123.0867536,America/Los_Angeles,2015-11-25 20:15:12-08:00
2015-11-25 17:59:43-08:00,Kiwanda Cream Ale,Cream Ale,Pelican Brewing Company,"Pacific City, OR United States",Micro Brewery,4.5,3.46,3.73,5.4,25.0,12606.0,107603.0,Taylor Railworks,Restaurant,"117 SE Taylor St Portland, OR",45.5153,-122.664,,248978078,https://untappd.com/b/pelican-brewing-company-kiwanda-cream-ale/7941,https://untappd.com/w/pelican-brewing-company/2130,https://untappd.com/v/taylor-railworks/3736412,45.2023263,-123.9628946,America/Los_Angeles,2015-11-25 17:59:43-08:00
2015-11-25 12:16:20-08:00,Pilsener,Pilsner - Other,Bayern Brewing,"Missoula, MT United States",Micro Brewery,4.25,3.36,3.52,5.0,,2689.0,26888.0,Tabor Tavern,Bar,"5425 E Burnside St Portland, OR",45.523,-122.609,,248783051,https://untappd.com/b/bayern-brewing-pilsener/47491,https://untappd.com/w/bayern-brewing/89,https://untappd.com/v/tabor-tavern/316665,46.8787176,-113.996586,America/Los_Angeles,2015-11-25 12:16:20-08:00
2015-11-24 19:58:40-08:00,Joe,IPA - American,10 Barrel Brewing Co.,"Bend, OR United States",Micro Brewery,3.75,3.82,3.67,6.9,70.0,26522.0,262068.0,Hollywood District,Neighborhood,"Portland, OR",45.5358,-122.62,,248690457,https://untappd.com/b/10-barrel-brewing-co-joe/1000057,https://untappd.com/w/10-barrel-brewing-co/3436,https://untappd.com/v/hollywood-district/130509,44.0581728,-121.3153096,America/Los_Angeles,2015-11-24 19:58:40-08:00
2015-11-24 16:39:28-08:00,Lager,Gluten-Free,Omission Beer,"Portland, OR United States",Micro Brewery,3.0,3.02,3.18,4.6,20.0,26534.0,96421.0,City of Lake Oswego,City,OR,45.4206,-122.671,,248608704,https://untappd.com/b/omission-beer-lager/131266,https://untappd.com/w/omission-beer/25595,https://untappd.com/v/city-of-lake-oswego/503683,45.5230622,-122.6764816,America/Los_Angeles,2015-11-24 16:39:28-08:00
2015-11-23 22:00:12-08:00,Haus IPA,IPA - American,Zoiglhaus Portland,"Portland, OR United States",Micro Brewery,4.0,3.65,3.71,6.2,75.0,296.0,2533.0,Webster Woods,Home (private),"Portland, OR",45.5252,-122.537,,248483526,https://untappd.com/b/zoiglhaus-portland-haus-ipa/1246201,https://untappd.com/w/zoiglhaus-portland/217061,https://untappd.com/v/webster-woods/3328409,45.5230622,-122.6764816,America/Los_Angeles,2015-11-23 22:00:12-08:00
2015-11-21 20:32:44-08:00,Boatswain Double IPA,IPA - Imperial / Double,Rhinelander Brewing Company,"Rhinelander, WI United States",Micro Brewery,3.5,3.0,3.07,8.4,3.0,17252.0,87377.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,247915435,https://untappd.com/b/rhinelander-brewing-company-boatswain-double-ipa/101273,https://untappd.com/w/rhinelander-brewing-company/7601,https://untappd.com/v/boeing-manor/509841,45.6366228,-89.4120753,America/Los_Angeles,2015-11-21 20:32:44-08:00
2015-11-21 20:31:51-08:00,Northern Hemisphere Harvest Wet Hop IPA (2014),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.74,3.7,6.7,67.0,6487.0,5060000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,247915067,https://untappd.com/b/sierra-nevada-brewing-co-northern-hemisphere-harvest-wet-hop-ipa-2014/690458,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/boeing-manor/509841,39.7284944,-121.8374777,America/Los_Angeles,2015-11-21 20:31:51-08:00
2015-11-17 20:10:23-08:00,Cascaderade India Pale Lager,Lager - IPL (India Pale Lager),Sudwerk Brewing Co.,"Davis, CA United States",Micro Brewery,4.0,3.64,3.55,6.6,50.0,5741.0,56468.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,246412849,https://untappd.com/b/sudwerk-brewing-co-cascaderade-india-pale-lager/168368,https://untappd.com/w/sudwerk-brewing-co/1218,https://untappd.com/v/boeing-manor/509841,38.5449065,-121.7405167,America/Los_Angeles,2015-11-17 20:10:23-08:00
2015-11-17 07:16:49-08:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,The Independent,"Rock Club, Music Venue, Concert Hall","628 Divisadero St San Francisco, CA",37.7756,-122.438,,246245293,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/the-independent/8671,38.232417,-122.6366524,America/Los_Angeles,2015-11-17 07:16:49-08:00
2015-11-17 07:16:06-08:00,Lux,Lager - Helles,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.25,3.43,3.72,5.0,20.0,13872.0,606198.0,Mojo Bicycle Cafe,"Coffee Shop, Bike Shop, Wine Bar","639A Divisadero St San Francisco, CA",37.7755,-122.438,,246245277,https://untappd.com/b/ninkasi-brewing-company-lux/593519,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/mojo-bicycle-cafe/49694,44.0520691,-123.0867536,America/Los_Angeles,2015-11-17 07:16:06-08:00
2015-11-17 07:15:46-08:00,Villager,IPA - American,Fort Point Beer Company,"San Francisco, CA United States",Micro Brewery,4.0,3.61,3.63,6.3,42.0,4104.0,22950.0,Mojo Bicycle Cafe,"Coffee Shop, Bike Shop, Wine Bar","639A Divisadero St San Francisco, CA",37.7755,-122.438,,246245261,https://untappd.com/b/fort-point-beer-company-villager/573813,https://untappd.com/w/fort-point-beer-company/102964,https://untappd.com/v/mojo-bicycle-cafe/49694,37.7749295,-122.4194155,America/Los_Angeles,2015-11-17 07:15:46-08:00
2015-11-16 18:59:46-08:00,Villager,IPA - American,Fort Point Beer Company,"San Francisco, CA United States",Micro Brewery,4.0,3.61,3.63,6.3,42.0,4104.0,22950.0,Mojo Bicycle Cafe,"Coffee Shop, Bike Shop, Wine Bar","639A Divisadero St San Francisco, CA",37.7755,-122.438,,246201033,https://untappd.com/b/fort-point-beer-company-villager/573813,https://untappd.com/w/fort-point-beer-company/102964,https://untappd.com/v/mojo-bicycle-cafe/49694,37.7749295,-122.4194155,America/Los_Angeles,2015-11-16 18:59:46-08:00
2015-11-14 15:45:36-08:00,Nooner Pilsner,Pilsner - German,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.0,3.41,3.7,5.2,38.0,110724.0,5060000.0,Chateau Szibbo,Home (private),"Berkeley, CA",37.8665,-122.282,,245469578,https://untappd.com/b/sierra-nevada-brewing-co-nooner-pilsner/913150,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/chateau-szibbo/2699353,39.7284944,-121.8374777,America/Los_Angeles,2015-11-14 15:45:36-08:00
2015-11-07 14:15:44-08:00,Estate Homegrown IPA,IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,4.25,3.81,3.7,6.7,67.0,18938.0,5060000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,243095978,https://untappd.com/b/sierra-nevada-brewing-co-estate-homegrown-ipa/7821,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/boeing-manor/509841,39.7284944,-121.8374777,America/Los_Angeles,2015-11-07 14:15:44-08:00
2015-11-01 00:40:28-07:00,Pabst Blue Ribbon,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,5.0,2.75,2.78,4.74,,703250.0,1190000.0,The Vatican,Home (private),"Oakland, CA",37.8224,-122.271,,241170172,https://untappd.com/b/pabst-brewing-company-pabst-blue-ribbon/3883,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/vatican/3822612,41.7469749,-88.0503406,America/Los_Angeles,2015-11-01 00:40:28-07:00
2015-10-31 22:12:24-07:00,Jubelale,Winter Ale,Deschutes Brewery,"Bend, OR United States",Micro Brewery,2.5,3.58,3.8,6.7,65.0,70376.0,2360000.0,Oakland muthafucka,Community College,"Oakland, CA",37.819,-122.277,,241151181,https://untappd.com/b/deschutes-brewery-jubelale/6907,https://untappd.com/w/deschutes-brewery/441,https://untappd.com/v/oakland-muthafucka/2003269,44.0581728,-121.3153096,America/Los_Angeles,2015-10-31 22:12:24-07:00
2015-10-31 14:21:39-07:00,Northern Hemisphere Harvest Wet Hop IPA (2015),IPA - American,Sierra Nevada Brewing Co.,"Chico, CA United States",Micro Brewery,3.5,3.82,3.7,6.7,66.0,4480.0,5060000.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,240829379,https://untappd.com/b/sierra-nevada-brewing-co-northern-hemisphere-harvest-wet-hop-ipa-2015/1134632,https://untappd.com/w/sierra-nevada-brewing-co/1142,https://untappd.com/v/boeing-manor/509841,39.7284944,-121.8374777,America/Los_Angeles,2015-10-31 14:21:39-07:00
2015-10-28 19:53:03-07:00,Total Domination,IPA - American,Ninkasi Brewing Company,"Eugene, OR United States",Micro Brewery,4.5,3.75,3.72,6.7,65.0,112210.0,606198.0,Boeing Manor,Home (private),"Berkeley, CA",37.8605,-122.271,,239864530,https://untappd.com/b/ninkasi-brewing-company-total-domination/6274,https://untappd.com/w/ninkasi-brewing-company/2840,https://untappd.com/v/boeing-manor/509841,44.0520691,-123.0867536,America/Los_Angeles,2015-10-28 19:53:03-07:00
2015-10-17 22:57:35-07:00,Misfit Stream,IPA - American,Fieldwork Brewing Company,"Berkeley, CA United States",Micro Brewery,4.0,3.94,3.9,7.0,65.0,2073.0,91283.0,Fieldwork Brewing Company,Brewery,"1160 Sixth Street Berkeley, CA",37.8812,-122.302,,236566216,https://untappd.com/b/fieldwork-brewing-company-misfit-stream/1161930,https://untappd.com/w/fieldwork-brewing-company/184717,https://untappd.com/v/fieldwork-brewing-company/2545701,37.8715926,-122.272747,America/Los_Angeles,2015-10-17 22:57:35-07:00
2015-10-17 22:57:01-07:00,Burning Daylight,IPA - American,Fieldwork Brewing Company,"Berkeley, CA United States",Micro Brewery,3.75,3.83,3.9,6.8,65.0,1981.0,91283.0,Fieldwork Brewing Company,Brewery,"1160 Sixth Street Berkeley, CA",37.8812,-122.302,,236566147,https://untappd.com/b/fieldwork-brewing-company-burning-daylight/969940,https://untappd.com/w/fieldwork-brewing-company/184717,https://untappd.com/v/fieldwork-brewing-company/2545701,37.8715926,-122.272747,America/Los_Angeles,2015-10-17 22:57:01-07:00
2015-10-17 13:30:36-07:00,Pilsner,Pilsner - German,Jupiter,"Berkeley, CA United States",Brew Pub,4.0,3.37,3.68,4.5,21.0,203.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,236193218,https://untappd.com/b/jupiter-pilsner/51568,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2015-10-17 13:30:36-07:00
2015-10-16 23:53:53-07:00,Olympia Beer,Lager - North American Adjunct,Pabst Brewing Company,"Woodridge, IL United States",Macro Brewery,1.5,2.63,2.78,4.73,,14486.0,1190000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,235941087,https://untappd.com/b/pabst-brewing-company-olympia-beer/13298,https://untappd.com/w/pabst-brewing-company/963,https://untappd.com/v/missouri-lounge/141544,41.7469749,-88.0503406,America/Los_Angeles,2015-10-16 23:53:53-07:00
2015-10-16 23:53:20-07:00,IPA,IPA - American,Lagunitas Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.81,3.86,6.2,46.0,781131.0,3970000.0,Missouri Lounge,Bar,"2600 San Pablo Ave Berkeley, CA",37.859,-122.289,,235941065,https://untappd.com/b/lagunitas-brewing-company-ipa/4509,https://untappd.com/w/lagunitas-brewing-company/765,https://untappd.com/v/missouri-lounge/141544,38.232417,-122.6366524,America/Los_Angeles,2015-10-16 23:53:20-07:00
2015-10-12 12:28:31-07:00,Kölsch,Kölsch,Jupiter,"Berkeley, CA United States",Brew Pub,3.75,3.36,3.68,4.8,24.0,290.0,8462.0,Jupiter,"Brewery, Pizza Place, Italian Restaurant","2181 Shattuck Ave Berkeley, CA",37.8698,-122.267,,234633783,https://untappd.com/b/jupiter-kolsch/65429,https://untappd.com/w/jupiter/4089,https://untappd.com/v/jupiter/8683,37.8715926,-122.272747,America/Los_Angeles,2015-10-12 12:28:31-07:00
2015-10-11 21:00:48-07:00,Scrimshaw Pilsner,Pilsner - German,North Coast Brewing Company,"Fort Bragg, CA United States",Micro Brewery,3.5,3.5,3.83,4.7,22.0,81520.0,847724.0,Brixx Pizzeria Petaluma,"Pizza Place, Bar","16 Kentucky St. Petaluma, CA",38.2335,-122.641,,234564856,https://untappd.com/b/north-coast-brewing-company-scrimshaw-pilsner/4170,https://untappd.com/w/north-coast-brewing-company/919,https://untappd.com/v/brixx-pizzeria-petaluma/128747,39.445723,-123.8052935,America/Los_Angeles,2015-10-11 21:00:48-07:00
2015-10-11 19:19:54-07:00,Line & Twine IPA,IPA - American,Petaluma Hills Brewing Company,"Petaluma, CA United States",Micro Brewery,4.0,3.74,3.53,7.4,39.0,2412.0,9110.0,Sugo Trattoria,Italian Restaurant,"5 Petaluma Blvd S Petaluma, CA",38.2335,-122.639,,234541506,https://untappd.com/b/petaluma-hills-brewing-company-line-and-twine-ipa/845550,https://untappd.com/w/petaluma-hills-brewing-company/9012,https://untappd.com/v/sugo-trattoria/1143982,38.232417,-122.6366524,America/Los_Angeles,2015-10-11 19:19:54-07:00
